"Data"	"t_value"	"FDR"	"pvalue"
gi|47717113|ref|NM_153497.2| Homo sapiens TGF-beta activated kinase 1/MAP3K7 binding protein 1 (TAB1), transcript variant beta, mRNA	c(t = 0.0405608248327494)	0.992860280779787	0.968072482689583
gi|47717114|ref|NM_006116.2| Homo sapiens TGF-beta activated kinase 1/MAP3K7 binding protein 1 (TAB1), transcript variant alpha, mRNA	c(t = -0.60882505633372)	0.807398550060791	0.549325954150949
gi|341572588|ref|NR_040535.1| Homo sapiens uncharacterized LOC100506472 (LOC100506472), non-coding RNA	c(t = -0.544633910721869)	0.832884754991339	0.591501428850485
gi|148539887|ref|NM_002409.4| Homo sapiens mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase (MGAT3), transcript variant 1, mRNA	c(t = -0.258136687595248)	0.927600147905322	0.799000247282022
gi|148539889|ref|NM_001098270.1| Homo sapiens mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase (MGAT3), transcript variant 2, mRNA	c(t = -1.29103213609075)	0.537832517392689	0.210487728403642
gi|33469975|ref|NM_001675.2| Homo sapiens activating transcription factor 4 (ATF4), transcript variant 1, mRNA	c(t = -2.77898522121161)	0.119077094981199	0.0143182503858672
gi|33469973|ref|NM_182810.1| Homo sapiens activating transcription factor 4 (ATF4), transcript variant 2, mRNA	c(t = -0.340670630097331)	0.901730946032118	0.736765687975998
gi|55775474|ref|NM_194326.2| Homo sapiens ribosomal protein S19 binding protein 1 (RPS19BP1), mRNA	c(t = -0.733463814395439)	0.766226435309497	0.472331364231882
gi|51093857|ref|NM_021096.3| Homo sapiens calcium channel, voltage-dependent, T type, alpha 1I subunit (CACNA1I), transcript variant 1, mRNA	c(t = -0.919586419139844)	0.693061048030822	0.367879919859343
gi|51093858|ref|NM_001003406.1| Homo sapiens calcium channel, voltage-dependent, T type, alpha 1I subunit (CACNA1I), transcript variant 2, mRNA	c(t = 1.56372452665754)	0.452457358189521	0.133602324944851
gi|34222283|ref|NM_152512.3| Homo sapiens ENTH domain containing 1 (ENTHD1), mRNA	c(t = -0.0575168938513165)	0.988484490114062	0.954700049178486
gi|19913386|ref|NM_004810.2| Homo sapiens GRB2-related adaptor protein 2 (GRAP2), mRNA	c(t = -1.08362907977502)	0.63137332703279	0.290526626565586
gi|67782329|ref|NM_001024843.1| Homo sapiens trinucleotide repeat containing 6B (TNRC6B), transcript variant 3, mRNA	c(t = 0.254011717557837)	0.927600147905322	0.801943506864875
gi|241982728|ref|NM_001162501.1| Homo sapiens trinucleotide repeat containing 6B (TNRC6B), transcript variant 1, mRNA	c(t = -1.14315159822692)	0.619090683219334	0.266689359049052
gi|148491079|ref|NM_015088.2| Homo sapiens trinucleotide repeat containing 6B (TNRC6B), transcript variant 2, mRNA	c(t = -1.95105525337807)	0.321825204463259	0.0646589451889652
gi|183227686|ref|NM_000026.2| Homo sapiens adenylosuccinate lyase (ADSL), transcript variant 1, mRNA	c(t = 0.923909220993877)	0.693061048030822	0.366387652262284
gi|183227687|ref|NM_001123378.1| Homo sapiens adenylosuccinate lyase (ADSL), transcript variant 2, mRNA	c(t = 0.283821400026155)	0.926803592889685	0.779206563115431
gi|55953121|ref|NM_015705.4| Homo sapiens small G protein signaling modulator 3 (SGSM3), mRNA	c(t = -2.50103678061416)	0.154423934380568	0.0206293306266605
gi|88758589|ref|NM_005297.3| Homo sapiens melanin-concentrating hormone receptor 1 (MCHR1), mRNA	c(t = -0.0674532474906677)	0.987409226627114	0.946830765258876
gi|33239438|ref|NM_006358.2| Homo sapiens solute carrier family 25 (mitochondrial carrier; peroxisomal membrane protein, 34kDa), member 17 (SLC25A17), mRNA	c(t = -0.704182736135512)	0.785084843219291	0.488736226600746
gi|337756903|ref|NR_039923.1| Homo sapiens microRNA 4766 (MIR4766), microRNA	c(t = 0.608409853474432)	0.807398550060791	0.549149537339268
gi|515869325|ref|NM_003932.4| Homo sapiens suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) (ST13), transcript variant 1, mRNA	c(t = 0.594708199345727)	0.813168896045585	0.558202697285477
gi|325651935|ref|NM_022098.3| Homo sapiens X-prolyl aminopeptidase (aminopeptidase P) 3, putative (XPNPEP3), transcript variant 1, mRNA	c(t = -1.18932759779414)	0.595503191602108	0.248352929222188
gi|325651936|ref|NM_001204827.1| Homo sapiens X-prolyl aminopeptidase (aminopeptidase P) 3, putative (XPNPEP3), transcript variant 2, mRNA	c(t = -0.664900234733743)	0.792248337216549	0.513597776386874
gi|21553334|ref|NM_145174.1| Homo sapiens DnaJ (Hsp40) homolog, subfamily B, member 7 (DNAJB7), mRNA	c(t = -2.30555935489016)	0.19737838017147	0.0309436425535182
gi|307344681|ref|NM_014248.3| Homo sapiens ring-box 1, E3 ubiquitin protein ligase (RBX1), mRNA	c(t = -1.91992765591129)	0.322716179750497	0.0679301813905523
gi|189011537|ref|NM_001429.3| Homo sapiens E1A binding protein p300 (EP300), mRNA	c(t = -2.57752818651332)	0.135321134788676	0.0171785300755375
gi|194440718|ref|NM_138481.1| Homo sapiens chondroadherin-like (CHADL), mRNA	c(t = -0.919330765002449)	0.693061048030822	0.368146802992657
gi|520975385|ref|NM_002883.3| Homo sapiens Ran GTPase activating protein 1 (RANGAP1), transcript variant 2, mRNA	c(t = -1.73508264965188)	0.382961527541447	0.0967604468369563
gi|444299618|ref|NM_017590.5| Homo sapiens zinc finger CCCH-type containing 7B (ZC3H7B), mRNA	c(t = -0.697074582146871)	0.78874129446617	0.493413503844134
gi|371873212|ref|NM_001145398.2| Homo sapiens thyrotrophic embryonic factor (TEF), transcript variant 2, mRNA	c(t = -0.258777627392216)	0.927600147905322	0.798267887462482
gi|371873248|ref|NM_003216.3| Homo sapiens thyrotrophic embryonic factor (TEF), transcript variant 1, mRNA	c(t = -1.96864221810796)	0.319359382122509	0.0617330921302262
gi|55925655|ref|NM_032758.3| Homo sapiens PHD finger protein 5A (PHF5A), mRNA	c(t = 0.224534707069566)	0.930308704817503	0.824413615301128
gi|46411160|ref|NM_001098.2| Homo sapiens aconitase 2, mitochondrial (ACO2), mRNA	c(t = -1.07368054651073)	0.63137332703279	0.296751199857358
gi|291290995|ref|NM_138338.3| Homo sapiens polymerase (RNA) III (DNA directed) polypeptide H (22.9kD) (POLR3H), transcript variant 1, mRNA	c(t = -1.07169496955355)	0.63137332703279	0.296508862370149
gi|124487383|ref|NM_014460.3| Homo sapiens cold shock domain containing C2, RNA binding (CSDC2), mRNA	c(t = -0.405172866623946)	0.880018892145421	0.689400843360419
gi|194097355|ref|NM_002676.2| Homo sapiens phosphomannomutase 1 (PMM1), mRNA	c(t = -6.61673454454836)	1.87787253717738e-05	1.18599072969569e-06
gi|313482862|ref|NM_015704.2| Homo sapiens desumoylating isopeptidase 1 (DESI1), mRNA	c(t = -0.628029335291074)	0.806529597608205	0.536458803888563
gi|90403580|ref|NM_152513.3| Homo sapiens meiosis inhibitor 1 (MEI1), mRNA	c(t = -0.574104452989067)	0.823752827074818	0.571770774791127
gi|523425747|ref|NM_004599.3| Homo sapiens sterol regulatory element binding transcription factor 2 (SREBF2), transcript variant 1, mRNA	c(t = -0.134776442545904)	0.958338832543447	0.894014266159803
gi|262205723|ref|NR_029507.1| Homo sapiens microRNA 33a (MIR33A), microRNA	c(t = -1.32288617272312)	0.534760982381931	0.20137652672576
gi|333108266|ref|NM_001207020.1| Homo sapiens shisa family member 8 (SHISA8), mRNA	c(t = -1.00341037028851)	0.654994605181756	0.328698099339086
gi|169808386|ref|NM_052945.3| Homo sapiens tumor necrosis factor receptor superfamily, member 13C (TNFRSF13C), mRNA	c(t = -0.00675249790712694)	0.996098240567252	0.994682456191717
gi|50845412|ref|NM_024053.3| Homo sapiens centromere protein M (CENPM), transcript variant 1, mRNA	c(t = -7.71155070654647)	4.08590675543801e-06	2.23885301667836e-07
gi|158966690|ref|NM_001110215.1| Homo sapiens centromere protein M (CENPM), transcript variant 3, mRNA	c(t = 0.0236619542347961)	0.996098240567252	0.981343337450375
gi|156602654|ref|NM_145733.2| Homo sapiens septin 3 (SEPT3), transcript variant A, mRNA	c(t = -1.61851106315929)	0.432986554433179	0.121921632526846
gi|224593259|ref|NM_152613.2| Homo sapiens WBP2 N-terminal like (WBP2NL), mRNA	c(t = -1.59159106989482)	0.443696356363176	0.128989351697666
gi|115583656|ref|NM_001002034.2| Homo sapiens family with sequence similarity 109, member B (FAM109B), mRNA	c(t = 0.450066725506917)	0.859475510095025	0.657282747276336
gi|51317369|ref|NM_002490.3| Homo sapiens NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6, 14kDa (NDUFA6), mRNA	c(t = 10.9913028712504)	3.01395895796868e-08	2.16990073582837e-10
gi|300796283|ref|NR_034118.1| Homo sapiens NDUFA6 antisense RNA 1 (head to head) (NDUFA6-AS1), non-coding RNA	c(t = 9.58746803428264)	1.57985180446136e-07	3.84743209610072e-09
gi|392513722|ref|NM_001025161.2| Homo sapiens cytochrome P450, family 2, subfamily D, polypeptide 6 (CYP2D6), transcript variant 2, mRNA	c(t = -1.94957672546182)	0.321825204463259	0.0645185244152618
gi|95102479|ref|NR_002570.2| Homo sapiens cytochrome P450, family 2, subfamily D, polypeptide 7 pseudogene 1 (CYP2D7P1), non-coding RNA	c(t = 0.310258581187227)	0.919159982240197	0.759671035550117
gi|523425753|ref|NM_005650.2| Homo sapiens transcription factor 20 (AR1) (TCF20), transcript variant 1, mRNA	c(t = -2.75882697450411)	0.100523727502684	0.0115661952411898
gi|302393532|ref|NR_036498.1| Homo sapiens opioid growth factor receptor pseudogene (LOC388906), non-coding RNA	c(t = 6.65647177987376)	3.11167874327473e-05	2.08392488134077e-06
gi|239916003|ref|NR_027786.1| Homo sapiens serine hydrolase-like (SERHL), non-coding RNA	c(t = -1.95216253085216)	0.321825204463259	0.0638095761476073
gi|296317288|ref|NM_015703.4| Homo sapiens ribosomal RNA processing 7 homolog A (S. cerevisiae) (RRP7A), mRNA	c(t = -1.36456166632963)	0.521381877493523	0.1866211498493
gi|25006533|ref|NM_014509.3| Homo sapiens serine hydrolase-like 2 (SERHL2), mRNA	c(t = -0.385649953281749)	0.887302716599006	0.703478759772
gi|195927034|ref|NR_002184.2| Homo sapiens ribosomal RNA processing 7 homolog B (S. cerevisiae) (RRP7B), non-coding RNA	c(t = 0.0122858750613818)	0.996098240567252	0.990323910443421
gi|522020046|ref|NM_178136.2| Homo sapiens polymerase (DNA-directed), delta interacting protein 3 (POLDIP3), transcript variant 2, mRNA	c(t = -0.540614716695663)	0.833039095902757	0.594665655979289
gi|522019952|ref|NM_032311.4| Homo sapiens polymerase (DNA-directed), delta interacting protein 3 (POLDIP3), transcript variant 1, mRNA	c(t = -1.09344337709055)	0.63137332703279	0.286120735273957
gi|261862278|ref|NR_029422.1| Homo sapiens RNA, U12 small nuclear (RNU12), small nuclear RNA	c(t = 1.54192477434923)	0.454060243374949	0.137475048821662
gi|284448547|ref|NM_001129819.2| Homo sapiens cytochrome b5 reductase 3 (CYB5R3), transcript variant 3, mRNA	c(t = -0.430147350574588)	0.867493114545378	0.672076096352508
gi|55956926|ref|NM_017436.4| Homo sapiens alpha 1,4-galactosyltransferase (A4GALT), mRNA	c(t = -0.178145212646862)	0.945207605893533	0.86029660062852
gi|214829713|ref|NM_001142293.1| Homo sapiens ADP-ribosylation factor GTPase activating protein 3 (ARFGAP3), transcript variant 2, mRNA	c(t = 0.495633920318686)	0.851882036773694	0.625362064012564
gi|214829672|ref|NM_014570.4| Homo sapiens ADP-ribosylation factor GTPase activating protein 3 (ARFGAP3), transcript variant 1, mRNA	c(t = -2.40057255832925)	0.181532123175897	0.0262489371411114
gi|296841090|ref|NM_001184970.1| Homo sapiens protein kinase C and casein kinase substrate in neurons 2 (PACSIN2), transcript variant 1, mRNA	c(t = -1.79780558900987)	0.370123643747518	0.0895733019114998
gi|296841094|ref|NM_001184971.1| Homo sapiens protein kinase C and casein kinase substrate in neurons 2 (PACSIN2), transcript variant 3, mRNA	c(t = -1.71663707965814)	0.386919361131478	0.100187719275314
gi|296841089|ref|NM_007229.3| Homo sapiens protein kinase C and casein kinase substrate in neurons 2 (PACSIN2), transcript variant 2, mRNA	c(t = -1.30502857009412)	0.534760982381931	0.205457538509896
gi|239787895|ref|NM_012263.4| Homo sapiens tubulin tyrosine ligase-like family, member 1 (TTLL1), transcript variant 1, mRNA	c(t = -0.483183964417152)	0.856189266699289	0.635316621682045
gi|239787898|ref|NR_027779.1| Homo sapiens tubulin tyrosine ligase-like family, member 1 (TTLL1), transcript variant 2, non-coding RNA	c(t = -2.06455313871202)	0.286172949096808	0.0509623060035412
gi|347658925|ref|NM_001197.4| Homo sapiens BCL2-interacting killer (apoptosis-inducing) (BIK), mRNA	c(t = 0.816669848203164)	0.745097803071553	0.423309443936286
gi|113722117|ref|NM_014507.3| Homo sapiens malonyl CoA:ACP acyltransferase (mitochondrial) (MCAT), transcript variant 2, mRNA	c(t = -1.09898697899329)	0.63137332703279	0.285742565785152
gi|113722114|ref|NM_173467.4| Homo sapiens malonyl CoA:ACP acyltransferase (mitochondrial) (MCAT), transcript variant 1, mRNA	c(t = -1.3954971993221)	0.516627774963478	0.18007269477418
gi|405113062|ref|NR_046423.1| Homo sapiens malonyl CoA:ACP acyltransferase (mitochondrial) (MCAT), transcript variant 3, non-coding RNA	c(t = 0.172649886564219)	0.945207605893533	0.864537518566439
gi|375065823|ref|NM_000714.5| Homo sapiens translocator protein (18kDa) (TSPO), transcript variant PBR, mRNA	c(t = -0.877792777041833)	0.712737556497054	0.393795636238098
gi|375065824|ref|NM_001256530.1| Homo sapiens translocator protein (18kDa) (TSPO), transcript variant 3, mRNA	c(t = -0.126871580723747)	0.961923729097212	0.90043088796771
gi|296010883|ref|NM_015140.3| Homo sapiens tubulin tyrosine ligase-like family, member 12 (TTLL12), mRNA	c(t = 0.342329734659599)	0.901730946032118	0.735717488582492
gi|390608685|ref|NR_046563.1| Homo sapiens EFCAB6 antisense RNA 1 (EFCAB6-AS1), non-coding RNA	c(t = -0.241201490025858)	0.930308704817503	0.812245270974536
gi|300116252|ref|NM_198856.2| Homo sapiens EF-hand calcium binding domain 6 (EFCAB6), transcript variant 2, mRNA	c(t = -1.90357364591778)	0.334765550315733	0.0713351248770208
gi|300116250|ref|NM_022785.3| Homo sapiens EF-hand calcium binding domain 6 (EFCAB6), transcript variant 1, mRNA	c(t = 0.667082544223396)	0.792248337216549	0.513695268880137
gi|90970329|ref|NM_014351.3| Homo sapiens sulfotransferase family 4A, member 1 (SULT4A1), mRNA	c(t = 0.993799992193293)	0.65561240244256	0.331130854524969
gi|295148043|ref|NM_001177675.1| Homo sapiens patatin-like phospholipase domain containing 5 (PNPLA5), transcript variant 2, mRNA	c(t = 0.306657893590974)	0.920526303456346	0.762245051217967
gi|295148042|ref|NM_138814.3| Homo sapiens patatin-like phospholipase domain containing 5 (PNPLA5), transcript variant 1, mRNA	c(t = -1.56160832566749)	0.453449914405706	0.134585591033657
gi|17196625|ref|NM_025225.2| Homo sapiens patatin-like phospholipase domain containing 3 (PNPLA3), mRNA	c(t = -1.03744895612112)	0.644702648305992	0.31086833871015
gi|225543165|ref|NM_015380.4| Homo sapiens sorting and assembly machinery component 50 homolog (S. cerevisiae) (SAMM50), mRNA	c(t = -0.392578111621861)	0.884566096549869	0.698766825128435
gi|343432580|ref|NM_001003828.2| Homo sapiens parvin, beta (PARVB), transcript variant 1, mRNA	c(t = 8.75104321030813)	3.8130727757469e-07	1.33486565969831e-08
gi|343432587|ref|NM_001243386.1| Homo sapiens parvin, beta (PARVB), transcript variant 4, mRNA	c(t = 1.1741733918148)	0.602565901491007	0.254049854966528
gi|469663642|ref|NM_001137605.2| Homo sapiens parvin, gamma (PARVG), transcript variant 2, mRNA	c(t = -1.86452798434805)	0.351914868713129	0.0792745822976304
gi|469663641|ref|NM_022141.6| Homo sapiens parvin, gamma (PARVG), transcript variant 1, mRNA	c(t = -2.05790334115628)	0.286784107999281	0.051944153503675
gi|49355806|ref|NM_032287.2| Homo sapiens leucine zipper, down-regulated in cancer 1-like (LDOC1L), mRNA	c(t = -2.60414321077854)	0.135321134788676	0.0170314369941014
gi|257196269|ref|NR_028409.1| Homo sapiens long intergenic non-protein coding RNA 207 (LINC00207), transcript variant 1, non-coding RNA	c(t = -3.95772366488239)	0.00792013426611715	0.000711244934095757
gi|257196270|ref|NR_028410.1| Homo sapiens long intergenic non-protein coding RNA 207 (LINC00207), transcript variant 2, non-coding RNA	c(t = -0.39819641433532)	0.882660610768802	0.69457463587134
gi|257196271|ref|NR_028411.1| Homo sapiens long intergenic non-protein coding RNA 207 (LINC00207), transcript variant 3, non-coding RNA	c(t = -0.977989900915461)	0.666350607353012	0.338753581211425
gi|343403774|ref|NR_044991.1| Homo sapiens long intergenic non-protein coding RNA 229 (LINC00229), non-coding RNA	c(t = -1.08749391474816)	0.63137332703279	0.288682531890768
gi|311078513|ref|NM_001017529.2| Homo sapiens proline rich 5 (renal) (PRR5), transcript variant 5, mRNA	c(t = -8.929576663469)	5.95009716874038e-07	2.26411612204733e-08
gi|311078515|ref|NM_001198721.1| Homo sapiens proline rich 5 (renal) (PRR5), transcript variant 6, mRNA	c(t = -1.13831253686826)	0.619090683219334	0.267613019839103
gi|66346651|ref|NM_015366.3| Homo sapiens proline rich 5 (renal) (PRR5), transcript variant 2, mRNA	c(t = 1.06707635397069)	0.63137332703279	0.29790826694089
gi|66346657|ref|NM_001017530.1| Homo sapiens proline rich 5 (renal) (PRR5), transcript variant 4, mRNA	c(t = -1.72801751440262)	0.383298408151452	0.0980123783400973
gi|311078514|ref|NM_181333.3| Homo sapiens proline rich 5 (renal) (PRR5), transcript variant 1, mRNA	c(t = -1.72067534564399)	0.388328765625471	0.102253997645672
gi|226423857|ref|NM_181334.4| Homo sapiens PRR5-ARHGAP8 readthrough (PRR5-ARHGAP8), mRNA	c(t = -0.312066757313772)	0.919159982240197	0.757936995975117
gi|66346661|ref|NM_001017526.1| Homo sapiens Rho GTPase activating protein 8 (ARHGAP8), transcript variant 1, mRNA	c(t = 0.413495829936077)	0.879148583297337	0.683782231453484
gi|66346659|ref|NM_181335.2| Homo sapiens Rho GTPase activating protein 8 (ARHGAP8), transcript variant 2, mRNA	c(t = -0.907405670540697)	0.693061048030822	0.374974298005443
gi|334883186|ref|NM_001135862.2| Homo sapiens PHD finger protein 21B (PHF21B), transcript variant 2, mRNA	c(t = -1.6907306368975)	0.401634879764709	0.108554397563178
gi|334883184|ref|NM_138415.4| Homo sapiens PHD finger protein 21B (PHF21B), transcript variant 1, mRNA	c(t = -1.43550015610221)	0.497980259607172	0.165235459047737
gi|334883187|ref|NM_001242450.1| Homo sapiens PHD finger protein 21B (PHF21B), transcript variant 3, mRNA	c(t = 0.231969081418707)	0.930308704817503	0.81885181730562
gi|337299692|ref|NR_038956.1| Homo sapiens uncharacterized LOC100506714 (LOC100506714), transcript variant 1, non-coding RNA	c(t = -1.11024304727228)	0.627478590482125	0.27893263239349
gi|337299693|ref|NR_038957.1| Homo sapiens uncharacterized LOC100506714 (LOC100506714), transcript variant 2, non-coding RNA	c(t = -3.10702221521352)	0.0541744145693266	0.00585446489257563
gi|269847272|ref|NR_031651.1| Homo sapiens microRNA 1249 (MIR1249), microRNA	c(t = -1.27678218519377)	0.542930702395263	0.21561743967873
gi|266456142|ref|NM_006953.3| Homo sapiens uroplakin 3A (UPK3A), transcript variant 1, mRNA	c(t = -1.37918095440454)	0.518496910321386	0.182175719008347
gi|266456216|ref|NM_001167574.1| Homo sapiens uroplakin 3A (UPK3A), transcript variant 2, mRNA	c(t = -0.221860052014416)	0.930308704817503	0.826476953676964
gi|71565159|ref|NM_148674.3| Homo sapiens structural maintenance of chromosomes 1B (SMC1B), mRNA	c(t = 0.0784704223781588)	0.983023902773662	0.938224988293707
gi|418203921|ref|NM_015653.4| Homo sapiens RIB43A domain with coiled-coils 2 (RIBC2), mRNA	c(t = -1.23968774677755)	0.557435987034987	0.228234825741874
gi|154091330|ref|NM_006485.3| Homo sapiens fibulin 1 (FBLN1), transcript variant B, mRNA	c(t = -0.0994320235772351)	0.975133920242134	0.921701924612428
gi|34734067|ref|NM_006487.2| Homo sapiens fibulin 1 (FBLN1), transcript variant A, mRNA	c(t = -0.806466024419355)	0.750674637083383	0.432053106048755
gi|266453258|ref|NM_013236.3| Homo sapiens ataxin 10 (ATXN10), transcript variant 1, mRNA	c(t = -1.52132766719905)	0.457204422741951	0.142658914249772
gi|266453277|ref|NM_001167621.1| Homo sapiens ataxin 10 (ATXN10), transcript variant 2, mRNA	c(t = 1.10967309898356)	0.627478590482125	0.279394204695939
gi|338221739|ref|NR_039919.1| Homo sapiens microRNA 4762 (MIR4762), microRNA	c(t = 0.501988883756619)	0.850410838453848	0.620665293286015
gi|208973259|ref|NM_058238.2| Homo sapiens wingless-type MMTV integration site family, member 7B (WNT7B), mRNA	c(t = 1.54113143465574)	0.454060243374949	0.137794286360904
gi|224549034|ref|NR_027240.1| Homo sapiens dynein heavy chain -like pseudogene (LOC730668), non-coding RNA	c(t = -0.998965462645734)	0.654994605181756	0.328676511078984
gi|224451006|ref|NR_027036.1| Homo sapiens long intergenic non-protein coding RNA 899 (LINC00899), non-coding RNA	c(t = -0.234322427052328)	0.930308704817503	0.816995645766047
gi|90855781|ref|NM_018280.2| Homo sapiens chromosome 22 open reading frame 26 (C22orf26), mRNA	c(t = -1.30480396216848)	0.537152180565028	0.208483723050353
gi|224451004|ref|NR_027034.1| Homo sapiens uncharacterized LOC150381 (LOC150381), non-coding RNA	c(t = -1.4111840524218)	0.511954526531054	0.174082936986291
gi|224450999|ref|NR_027033.1| Homo sapiens MIRLET7B host gene (non-protein coding) (MIRLET7BHG), non-coding RNA	c(t = -1.4070943942205)	0.511954526531054	0.176106123281611
gi|312147421|ref|NR_037413.1| Homo sapiens microRNA 3619 (MIR3619), microRNA	c(t = -0.141388045469834)	0.957209681178489	0.888851820060574
gi|262205593|ref|NR_029478.1| Homo sapiens microRNA let-7a-3 (MIRLET7A3), microRNA	c(t = -1.09591034040033)	0.63137332703279	0.284974046979015
gi|337756896|ref|NR_039920.1| Homo sapiens microRNA 4763 (MIR4763), microRNA	c(t = 2.39050295331482)	0.190783239185354	0.0284577738815292
gi|262205597|ref|NR_029479.1| Homo sapiens microRNA let-7b (MIRLET7B), microRNA	c(t = -0.139770435041916)	0.957209681178489	0.890190434094454
gi|61744436|ref|NM_005036.4| Homo sapiens peroxisome proliferator-activated receptor alpha (PPARA), transcript variant 5, mRNA	c(t = -0.511532451592665)	0.850410838453848	0.614077342066876
gi|61744437|ref|NM_001001928.2| Homo sapiens peroxisome proliferator-activated receptor alpha (PPARA), transcript variant 3, mRNA	c(t = -2.7088874355074)	0.11392347058653	0.0133517613929418
gi|57232757|ref|NM_207327.4| Homo sapiens cysteine-rich, DPF motif domain containing 1 (CDPF1), mRNA	c(t = -6.93420770800039)	3.07007139387917e-05	2.00933135368043e-06
gi|5174632|ref|NM_006071.1| Homo sapiens polycystin (PKD) family receptor for egg jelly (PKDREJ), mRNA	c(t = -0.942256525883636)	0.686755603140189	0.357368294014856
gi|116812607|ref|NM_017931.2| Homo sapiens tetratricopeptide repeat domain 38 (TTC38), mRNA	c(t = 0.510592181437701)	0.850410838453848	0.617016278784367
gi|193211422|ref|NR_024009.1| Homo sapiens GTSE1 antisense RNA 1 (head to head) (GTSE1-AS1), non-coding RNA	c(t = -0.321624305326705)	0.913456993193562	0.750786569748134
gi|253970411|ref|NM_016426.6| Homo sapiens G-2 and S-phase expressed 1 (GTSE1), mRNA	c(t = -2.39151878964647)	0.181532123175897	0.0260515833784151
gi|7656966|ref|NM_014246.1| Homo sapiens cadherin, EGF LAG seven-pass G-type receptor 1 (CELSR1), mRNA	c(t = -1.67724733072212)	0.406905119052164	0.112100192615588
gi|304307757|ref|NM_014346.2| Homo sapiens TBC1 domain family, member 22A (TBC1D22A), mRNA	c(t = -1.17753069713696)	0.601409900615456	0.251731693560503
gi|291045131|ref|NR_033377.1| Homo sapiens long intergenic non-protein coding RNA 898 (LINC00898), non-coding RNA	c(t = -3.5088913904081)	0.021390037155226	0.001985985184884
gi|301171837|ref|NR_036172.1| Homo sapiens microRNA 3201 (MIR3201), microRNA	c(t = -0.169232591001019)	0.946254872834172	0.867272837589333
gi|336594671|ref|NR_038917.1| Homo sapiens uncharacterized LOC284933 (LOC284933), non-coding RNA	c(t = 0.095027587473247)	0.977303056513255	0.925239727779672
gi|131888435|ref|NM_015381.5| Homo sapiens family with sequence similarity 19 (chemokine (C-C motif)-like), member A5 (FAM19A5), transcript variant 2, mRNA	c(t = -1.79686411206466)	0.363879662753525	0.0869545008406444
gi|336595139|ref|NR_038944.1| Homo sapiens uncharacterized LOC100128946 (LOC100128946), non-coding RNA	c(t = 0.597359146037258)	0.813168896045585	0.556940216127638
gi|224177503|ref|NR_026997.1| Homo sapiens chromosome 22 open reading frame 34 (C22orf34), non-coding RNA	c(t = -1.10830993889053)	0.627478590482125	0.279834439895377
gi|11321641|ref|NM_014577.1| Homo sapiens bromodomain containing 1 (BRD1), mRNA	c(t = -0.655080942128913)	0.797471263035153	0.519509437715442
gi|224177498|ref|NR_026993.1| Homo sapiens uncharacterized protein BC001742 (LOC90834), non-coding RNA	c(t = -0.609563848132168)	0.807398550060791	0.54872409765819
gi|153791892|ref|NM_014838.2| Homo sapiens zinc finger, BED-type containing 4 (ZBED4), mRNA	c(t = -1.02759938209149)	0.644702648305992	0.315459015068537
gi|205360955|ref|NM_001135101.1| Homo sapiens cysteine-rich with EGF-like domains 2 (CRELD2), transcript variant 1, mRNA	c(t = -1.37145463498319)	0.521381877493523	0.187092114199531
gi|205360957|ref|NM_024324.3| Homo sapiens cysteine-rich with EGF-like domains 2 (CRELD2), transcript variant 2, mRNA	c(t = 0.967761121215438)	0.673093640997075	0.344230537861518
gi|93141206|ref|NM_015166.3| Homo sapiens megalencephalic leukoencephalopathy with subcortical cysts 1 (MLC1), transcript variant 1, mRNA	c(t = -1.02102305962947)	0.644702648305992	0.318657828452397
gi|255759904|ref|NM_018995.2| Homo sapiens Mov10l1, Moloney leukemia virus 10-like 1, homolog (mouse) (MOV10L1), transcript variant 1, mRNA	c(t = -0.766911540648866)	0.758541690816366	0.453325820735523
gi|255759905|ref|NM_001164104.1| Homo sapiens Mov10l1, Moloney leukemia virus 10-like 1, homolog (mouse) (MOV10L1), transcript variant 2, mRNA	c(t = -0.457639062175496)	0.858961323563125	0.651803692163472
gi|255759907|ref|NM_001164105.1| Homo sapiens Mov10l1, Moloney leukemia virus 10-like 1, homolog (mouse) (MOV10L1), transcript variant 3, mRNA	c(t = -0.376223925238977)	0.889071700416072	0.710445422706907
gi|255759909|ref|NM_001164106.1| Homo sapiens Mov10l1, Moloney leukemia virus 10-like 1, homolog (mouse) (MOV10L1), transcript variant 4, mRNA	c(t = 0.0925145144245632)	0.977865995495821	0.927261058133784
gi|237757298|ref|NR_027691.1| Homo sapiens pannexin 2 (PANX2), transcript variant 3, non-coding RNA	c(t = -0.854226097660969)	0.730013939331025	0.405563299628347
gi|237757296|ref|NM_001160300.1| Homo sapiens pannexin 2 (PANX2), transcript variant 2, mRNA	c(t = 0.941632528969441)	0.686755603140189	0.357093009791959
gi|32880228|ref|NM_031454.1| Homo sapiens selenoprotein O (SELO), mRNA	c(t = -3.37721951142142)	0.0283133832564368	0.00271498195609668
gi|226529805|ref|NM_001159286.1| Homo sapiens histone deacetylase 10 (HDAC10), transcript variant 2, mRNA	c(t = 0.00524127314118534)	0.996098240567252	0.995865791087801
