Level,sample_01,sample_02,sample_03,sample_04,sample_05,sample_06,sample_07,sample_08,sample_09,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24
"gi|46411160|ref|NM_001098.2| Homo sapiens aconitase 2, mitochondrial (ACO2), mRNA",127,2,642,474,343,525,1514,1435,664,1445,160,401,1960,332,741,557,229,682,83,356,485,340,256,346
"gi|209571531|ref|NM_001018052.2| Homo sapiens polymerase (RNA) III (DNA directed) polypeptide H (22.9kD) (POLR3H), transcript variant 2, mRNA",735,1027,1424,1284,1782,861,865,582,7235,2150,2284,763,2,249,1661,998,1,129,1564,196,420,42,4841,1248
"gi|209571530|ref|NM_001018050.2| Homo sapiens polymerase (RNA) III (DNA directed) polypeptide H (22.9kD) (POLR3H), transcript variant 3, mRNA",223,875,111,490,889,1008,946,381,478,143,45,181,721,1330,1961,55,1271,609,651,674,720,593,972,541
"gi|291290995|ref|NM_138338.3| Homo sapiens polymerase (RNA) III (DNA directed) polypeptide H (22.9kD) (POLR3H), transcript variant 1, mRNA",782,2110,304,267,356,327,147,346,94,1162,160,168,290,1681,291,1331,21,783,608,32,1027,1629,3857,251
"gi|124487383|ref|NM_014460.3| Homo sapiens cold shock domain containing C2, RNA binding (CSDC2), mRNA",311,4623,1274,603,183,898,754,96,820,83,36,1192,501,634,129,146,6,114,638,1950,651,1314,538,190
"gi|194097355|ref|NM_002676.2| Homo sapiens phosphomannomutase 1 (PMM1), mRNA",36,56,36,485,41,135,147,237,220,54,356,99,465,261,248,286,36,53,180,574,290,32,93,1385
"gi|313482862|ref|NM_015704.2| Homo sapiens desumoylating isopeptidase 1 (DESI1), mRNA",663,1069,980,947,1818,165,419,440,695,781,493,315,1627,1245,1805,89,819,901,118,76,341,440,358,618
"gi|51093847|ref|NM_001469.3| Homo sapiens X-ray repair complementing defective repair in Chinese hamster cells 6 (XRCC6), mRNA",2,207,419,224,325,356,619,797,296,118,645,812,188,218,491,259,947,1039,103,371,9,363,217,659
"gi|51317375|ref|NM_001003796.1| Homo sapiens NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae) (NHP2L1), transcript variant 2, mRNA",32,225,69,45,63,65,46,59,57,2,69,11,368,386,261,183,31,287,32,267,465,678,139,198
"gi|389616146|ref|NM_005008.3| Homo sapiens NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae) (NHP2L1), transcript variant 1, mRNA",100,14,48,659,482,302,71,452,248,532,369,337,113,274,205,352,54,1,742,558,460,94,253,90
"gi|219282704|ref|NM_001142964.1| Homo sapiens chromosome 22 open reading frame 46 (C22orf46), mRNA",951,583,396,837,97,1552,1389,1087,1234,208,339,318,236,168,535,313,204,1148,461,1215,2800,1537,265,2701
"gi|90403580|ref|NM_152513.3| Homo sapiens meiosis inhibitor 1 (MEI1), mRNA",505,57,27,3137,973,125,116,182,108,14,181,669,265,473,212,1391,32,593,725,333,1419,912,200,201
"gi|50881951|ref|NM_024821.2| Homo sapiens coiled-coil domain containing 134 (CCDC134), mRNA",1315,73,1061,635,547,345,32,189,51,415,167,10,5,167,17,3,117,99,63,153,113,71,1,70
"gi|523425747|ref|NM_004599.3| Homo sapiens sterol regulatory element binding transcription factor 2 (SREBF2), transcript variant 1, mRNA",6934,197,1818,816,4610,918,1867,941,333,1401,218,1287,121,2067,3293,86,1142,852,1538,321,599,159,86,1189
"gi|262205723|ref|NR_029507.1| Homo sapiens microRNA 33a (MIR33A), microRNA",12,27,4,4,14,17,11,1,3,22,15,2,33,67,1,25,3,13,14,1,4,4,13,1
"gi|333108266|ref|NM_001207020.1| Homo sapiens shisa family member 8 (SHISA8), mRNA",208,323,656,213,49,384,416,607,336,142,216,121,681,741,157,50,459,164,755,366,184,59,34,1
"gi|169808386|ref|NM_052945.3| Homo sapiens tumor necrosis factor receptor superfamily, member 13C (TNFRSF13C), mRNA",248,87,201,312,101,41,215,211,129,597,38,6,198,515,64,164,59,406,386,482,935,35,39,18
"gi|50845413|ref|NM_001002876.1| Homo sapiens centromere protein M (CENPM), transcript variant 2, mRNA",598,112,62,83,405,106,38,79,13,512,54,172,264,53,86,188,7,236,69,211,3,22,589,178
"gi|50845412|ref|NM_024053.3| Homo sapiens centromere protein M (CENPM), transcript variant 1, mRNA",4,217,22,158,50,102,74,297,270,86,5,35,44,296,473,169,148,214,312,12,515,17,259,105
"gi|158966690|ref|NM_001110215.1| Homo sapiens centromere protein M (CENPM), transcript variant 3, mRNA",10,42,73,42,34,102,12,97,129,50,64,6,27,84,203,133,161,207,15,93,196,80,118,63
"gi|211904178|ref|NR_024355.1| Homo sapiens long intergenic non-protein coding RNA 634 (LINC00634), non-coding RNA",15,6,42,210,133,13,90,16,22,566,13,159,298,182,231,195,670,206,165,294,2,293,20,7
"gi|156602652|ref|NM_019106.5| Homo sapiens septin 3 (SEPT3), transcript variant B, mRNA",136,480,125,277,1610,23,563,261,60,412,384,244,892,3002,1209,1384,234,128,115,910,880,1185,584,1559
"gi|156602654|ref|NM_145733.2| Homo sapiens septin 3 (SEPT3), transcript variant A, mRNA",1392,576,439,767,2402,217,57,444,789,101,474,93,305,32,96,248,271,1657,594,184,286,93,130,38
"gi|224593259|ref|NM_152613.2| Homo sapiens WBP2 N-terminal like (WBP2NL), mRNA",424,685,680,887,819,513,582,850,1,2030,454,1100,1887,43,288,1063,532,328,3179,534,410,437,955,447
"gi|169881262|ref|NM_000262.2| Homo sapiens N-acetylgalactosaminidase, alpha- (NAGA), mRNA",76,397,1433,816,150,795,2747,1608,265,470,1160,39,60,409,1663,1890,709,200,655,586,475,354,25,161
"gi|115583656|ref|NM_001002034.2| Homo sapiens family with sequence similarity 109, member B (FAM109B), mRNA",353,1061,610,142,1220,112,478,31,1015,339,236,315,296,779,379,218,409,320,395,139,1017,382,350,2082
"gi|333609241|ref|NM_033318.4| Homo sapiens single-pass membrane protein with aspartate-rich tail 1 (SMDT1), mRNA",336,600,261,2040,88,620,86,14,130,2269,524,1746,44,437,384,1558,151,14,273,669,1028,101,64,337
"gi|51317369|ref|NM_002490.3| Homo sapiens NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6, 14kDa (NDUFA6), mRNA",162,416,369,185,235,16,292,323,291,38,105,326,41,53,229,100,226,267,21,645,440,222,115,165
"gi|300796283|ref|NR_034118.1| Homo sapiens NDUFA6 antisense RNA 1 (head to head) (NDUFA6-AS1), non-coding RNA",595,387,116,226,163,47,336,150,291,963,73,363,74,551,496,432,593,224,355,241,497,148,140,108
"gi|392513722|ref|NM_001025161.2| Homo sapiens cytochrome P450, family 2, subfamily D, polypeptide 6 (CYP2D6), transcript variant 2, mRNA",34,107,89,120,8,35,64,242,1496,204,46,447,2,47,91,85,59,402,50,36,27,370,604,510
"gi|392513720|ref|NM_000106.5| Homo sapiens cytochrome P450, family 2, subfamily D, polypeptide 6 (CYP2D6), transcript variant 1, mRNA",57,96,103,95,195,827,800,733,158,2421,2,4649,429,56,587,497,164,60,446,315,1143,122,97,45
"gi|95102479|ref|NR_002570.2| Homo sapiens cytochrome P450, family 2, subfamily D, polypeptide 7 pseudogene 1 (CYP2D7P1), non-coding RNA",105,76,5,424,300,1,377,145,140,325,350,332,522,675,12,97,484,574,235,64,13,17,271,571
"gi|523425754|ref|NM_181492.2| Homo sapiens transcription factor 20 (AR1) (TCF20), transcript variant 2, mRNA",1863,222,602,1491,1048,1360,49,424,667,17,4574,779,490,837,1304,1778,80,402,6207,310,3247,392,1017,2185
"gi|523425753|ref|NM_005650.2| Homo sapiens transcription factor 20 (AR1) (TCF20), transcript variant 1, mRNA",1426,2522,213,360,75,2723,1060,3360,3,391,745,63,306,1346,4270,571,285,1274,1941,8,1450,139,3073,196
"gi|302393532|ref|NR_036498.1| Homo sapiens opioid growth factor receptor pseudogene (LOC388906), non-coding RNA",1331,132,104,40,330,867,254,8,680,132,33,151,94,5,103,462,158,191,252,176,194,25,58,252
"gi|132626795|ref|NM_145912.5| Homo sapiens NFAT activating protein with ITAM motif 1 (NFAM1), mRNA",14,208,58,297,155,267,130,107,188,178,158,362,382,975,55,1341,299,114,1098,982,375,1297,146,509
"gi|239916003|ref|NR_027786.1| Homo sapiens serine hydrolase-like (SERHL), non-coding RNA",462,830,87,16,564,118,163,174,62,16,473,357,554,99,464,246,220,616,336,304,12,184,26,294
"gi|296317288|ref|NM_015703.4| Homo sapiens ribosomal RNA processing 7 homolog A (S. cerevisiae) (RRP7A), mRNA",126,1455,391,668,2785,319,2939,353,2339,1630,608,113,870,529,4053,1084,655,1289,1862,175,964,247,3627,4876
"gi|25006533|ref|NM_014509.3| Homo sapiens serine hydrolase-like 2 (SERHL2), mRNA",181,267,196,418,223,311,8,149,191,168,627,714,152,49,362,511,174,40,315,18,44,105,310,318
"gi|195927034|ref|NR_002184.2| Homo sapiens ribosomal RNA processing 7 homolog B (S. cerevisiae) (RRP7B), non-coding RNA",142,27,440,209,409,167,138,1557,36,2162,431,1315,29,23,773,374,22,525,491,45,1314,314,94,462
"gi|522020046|ref|NM_178136.2| Homo sapiens polymerase (DNA-directed), delta interacting protein 3 (POLDIP3), transcript variant 2, mRNA",451,911,648,761,237,1472,1963,971,300,80,190,382,45,2174,938,461,1578,1319,483,2074,292,87,162,816
"gi|522019952|ref|NM_032311.4| Homo sapiens polymerase (DNA-directed), delta interacting protein 3 (POLDIP3), transcript variant 1, mRNA",36,585,530,1782,132,2011,314,1035,1303,211,210,183,1099,1685,308,183,12,377,1216,1337,58,95,297,1505
"gi|261862278|ref|NR_029422.1| Homo sapiens RNA, U12 small nuclear (RNU12), small nuclear RNA",42,6,14,20,1,23,107,9,55,38,3,45,1,71,19,27,9,12,17,87,47,13,81,27
"gi|284448549|ref|NM_000398.6| Homo sapiens cytochrome b5 reductase 3 (CYB5R3), transcript variant 1, mRNA",5,1427,421,275,1241,425,116,336,289,10,308,568,388,1555,172,108,538,721,938,1653,146,267,44,282
"gi|284448548|ref|NM_007326.4| Homo sapiens cytochrome b5 reductase 3 (CYB5R3), transcript variant 2, mRNA",458,2418,226,2343,1271,1187,2287,1001,2800,1039,958,505,6,414,1229,1616,118,1877,81,726,1202,649,221,150
"gi|284448552|ref|NM_001171661.1| Homo sapiens cytochrome b5 reductase 3 (CYB5R3), transcript variant 4, mRNA",433,483,259,1,126,639,494,1599,485,344,181,781,315,102,320,609,455,794,272,495,26,292,1669,132
"gi|284448547|ref|NM_001129819.2| Homo sapiens cytochrome b5 reductase 3 (CYB5R3), transcript variant 3, mRNA",369,295,165,292,1848,16,656,420,1086,396,457,355,59,407,2034,355,492,1783,779,113,179,17,132,1311
"gi|284448550|ref|NM_001171660.1| Homo sapiens cytochrome b5 reductase 3 (CYB5R3), transcript variant 5, mRNA",1727,904,5358,2992,2472,254,1194,1564,969,3997,1709,1489,149,187,402,236,77,984,431,694,16,604,739,1388
"gi|259906015|ref|NM_001165877.1| Homo sapiens ATP synthase, H+ transporting, mitochondrial Fo complex, subunit G2 (ATP5L2), mRNA",107,51,43,35,93,95,45,4,150,2,5,1,239,52,120,153,83,39,165,214,22,254,231,355
"gi|55956926|ref|NM_017436.4| Homo sapiens alpha 1,4-galactosyltransferase (A4GALT), mRNA",1218,982,106,631,717,196,515,1581,120,559,893,574,1393,141,56,1246,33,283,197,140,74,272,906,189
"gi|214829713|ref|NM_001142293.1| Homo sapiens ADP-ribosylation factor GTPase activating protein 3 (ARFGAP3), transcript variant 2, mRNA",319,14,145,381,395,1680,1169,667,197,1341,638,511,528,206,1465,16,97,850,33,312,765,337,251,478
"gi|214829672|ref|NM_014570.4| Homo sapiens ADP-ribosylation factor GTPase activating protein 3 (ARFGAP3), transcript variant 1, mRNA",1151,1358,94,1156,314,725,545,454,293,304,1210,111,441,121,1123,520,427,36,954,230,136,633,99,245
"gi|296841090|ref|NM_001184970.1| Homo sapiens protein kinase C and casein kinase substrate in neurons 2 (PACSIN2), transcript variant 1, mRNA",519,40,1124,339,490,687,863,866,511,1722,25,345,194,498,1473,655,21,147,548,1003,132,155,1971,185
"gi|296841094|ref|NM_001184971.1| Homo sapiens protein kinase C and casein kinase substrate in neurons 2 (PACSIN2), transcript variant 3, mRNA",482,1395,3155,61,990,558,86,2043,264,550,160,105,635,1219,2658,535,814,28,188,272,163,1326,626,970
"gi|296841089|ref|NM_007229.3| Homo sapiens protein kinase C and casein kinase substrate in neurons 2 (PACSIN2), transcript variant 2, mRNA",269,246,271,1502,1081,3215,668,15,334,11,524,777,1654,1611,939,629,427,1162,337,315,124,105,250,1203
"gi|239787895|ref|NM_012263.4| Homo sapiens tubulin tyrosine ligase-like family, member 1 (TTLL1), transcript variant 1, mRNA",1716,296,135,72,34,140,9,213,391,542,457,59,440,174,345,9,98,483,70,194,505,52,1330,818
"gi|239787898|ref|NR_027779.1| Homo sapiens tubulin tyrosine ligase-like family, member 1 (TTLL1), transcript variant 2, non-coding RNA",223,996,595,469,546,1,111,502,137,230,286,604,381,364,75,150,232,437,768,135,153,564,543,860
"gi|347658925|ref|NM_001197.4| Homo sapiens BCL2-interacting killer (apoptosis-inducing) (BIK), mRNA",35,97,903,235,27,41,115,1,370,26,17,263,176,571,342,85,109,97,406,366,28,618,370,28
"gi|113722117|ref|NM_014507.3| Homo sapiens malonyl CoA:ACP acyltransferase (mitochondrial) (MCAT), transcript variant 2, mRNA",103,178,66,156,14,215,123,154,217,1720,521,128,479,99,236,407,154,342,728,222,138,731,479,163
"gi|113722114|ref|NM_173467.4| Homo sapiens malonyl CoA:ACP acyltransferase (mitochondrial) (MCAT), transcript variant 1, mRNA",113,719,174,632,189,37,438,156,206,374,17,118,37,348,428,129,252,115,10,68,44,886,621,805
"gi|405113062|ref|NR_046423.1| Homo sapiens malonyl CoA:ACP acyltransferase (mitochondrial) (MCAT), transcript variant 3, non-coding RNA",113,428,435,401,157,1035,251,232,471,394,333,62,38,192,55,508,191,72,631,67,2,102,333,347
"gi|375065823|ref|NM_000714.5| Homo sapiens translocator protein (18kDa) (TSPO), transcript variant PBR, mRNA",239,47,180,133,45,171,1,278,12,64,29,45,431,147,11,177,67,601,152,142,79,206,27,232
"gi|375065828|ref|NR_046308.1| Homo sapiens translocator protein (18kDa) (TSPO), transcript variant PBR-S, non-coding RNA",4,3,38,19,63,81,66,10,51,21,2,28,209,80,105,98,221,25,36,102,89,54,64,218
"gi|375065826|ref|NM_001256531.1| Homo sapiens translocator protein (18kDa) (TSPO), transcript variant 4, mRNA",228,567,122,576,898,55,821,1028,843,505,617,258,85,3,624,68,105,61,372,27,58,108,39,255
"gi|375065824|ref|NM_001256530.1| Homo sapiens translocator protein (18kDa) (TSPO), transcript variant 3, mRNA",132,763,110,142,190,103,133,355,309,45,1114,655,25,4,362,45,140,75,474,71,244,83,27,40
"gi|296010883|ref|NM_015140.3| Homo sapiens tubulin tyrosine ligase-like family, member 12 (TTLL12), mRNA",1299,1285,691,1010,626,116,181,415,1350,656,140,812,252,989,758,3726,1107,1033,400,250,2088,51,263,159
"gi|334688836|ref|NM_173050.3| Homo sapiens signal peptide, CUB domain, EGF-like 1 (SCUBE1), mRNA",1360,855,342,121,992,764,513,24,169,201,100,875,754,1213,891,352,938,2491,377,16,282,1037,1023,467
"gi|113204626|ref|NM_001044370.1| Homo sapiens metallophosphoesterase domain containing 1 (MPPED1), mRNA",408,359,139,418,1498,2011,26,3142,1419,150,255,148,389,403,1574,616,211,146,363,329,201,737,247,1376
"gi|390608685|ref|NR_046563.1| Homo sapiens EFCAB6 antisense RNA 1 (EFCAB6-AS1), non-coding RNA",143,466,111,76,123,92,127,262,250,517,87,166,249,165,801,6,1380,272,212,503,416,310,525,411
"gi|300116252|ref|NM_198856.2| Homo sapiens EF-hand calcium binding domain 6 (EFCAB6), transcript variant 2, mRNA",45,171,425,145,1073,1090,368,621,992,472,1946,105,1639,1217,137,1656,248,2180,197,597,2221,90,1983,755
"gi|300116250|ref|NM_022785.3| Homo sapiens EF-hand calcium binding domain 6 (EFCAB6), transcript variant 1, mRNA",583,401,772,1430,21,1624,375,1388,270,448,508,779,241,622,469,2869,1625,91,486,433,477,964,225,482
"gi|90970329|ref|NM_014351.3| Homo sapiens sulfotransferase family 4A, member 1 (SULT4A1), mRNA",95,141,300,2083,264,442,428,758,871,325,830,235,611,644,335,787,62,73,124,104,89,766,127,104
"gi|295148043|ref|NM_001177675.1| Homo sapiens patatin-like phospholipase domain containing 5 (PNPLA5), transcript variant 2, mRNA",69,732,319,568,1177,362,455,1106,205,849,435,54,16,151,189,713,41,191,595,795,61,50,254,15
"gi|295148042|ref|NM_138814.3| Homo sapiens patatin-like phospholipase domain containing 5 (PNPLA5), transcript variant 1, mRNA",361,12,112,229,67,60,1213,8,87,316,40,245,659,349,321,259,162,127,1748,25,763,490,249,405
"gi|17196625|ref|NM_025225.2| Homo sapiens patatin-like phospholipase domain containing 3 (PNPLA3), mRNA",795,299,305,1257,44,122,531,2478,1103,525,1648,541,862,80,318,141,366,52,307,192,339,155,1041,698
"gi|225543165|ref|NM_015380.4| Homo sapiens sorting and assembly machinery component 50 homolog (S. cerevisiae) (SAMM50), mRNA",106,282,285,525,118,628,857,1222,492,880,736,954,64,164,164,201,1080,996,190,151,58,28,1226,386
"gi|343432580|ref|NM_001003828.2| Homo sapiens parvin, beta (PARVB), transcript variant 1, mRNA",506,1082,455,296,503,741,372,454,436,58,112,83,68,30,239,49,759,440,188,431,364,289,1175,1241
"gi|343432581|ref|NM_013327.4| Homo sapiens parvin, beta (PARVB), transcript variant 2, mRNA",1045,414,666,708,784,570,188,262,980,88,615,354,833,11,427,37,512,85,132,322,62,221,13,758
"gi|343432587|ref|NM_001243386.1| Homo sapiens parvin, beta (PARVB), transcript variant 4, mRNA",143,22,363,42,620,2,630,101,59,27,59,288,456,577,253,393,781,45,136,71,329,213,32,2
"gi|343432583|ref|NM_001243385.1| Homo sapiens parvin, beta (PARVB), transcript variant 3, mRNA",228,1045,679,1428,118,1978,1268,229,271,516,3009,1393,804,81,249,144,248,1039,17,128,52,284,15,553
"gi|469663642|ref|NM_001137605.2| Homo sapiens parvin, gamma (PARVG), transcript variant 2, mRNA",1370,127,162,1571,2526,459,1965,199,2778,307,532,45,459,390,781,518,817,60,178,536,495,317,1712,106
"gi|469663641|ref|NM_022141.6| Homo sapiens parvin, gamma (PARVG), transcript variant 1, mRNA",1778,784,1327,2915,980,905,195,1852,637,378,219,561,991,171,613,201,251,17,797,362,964,246,428,1287
"gi|150010658|ref|NM_001099294.1| Homo sapiens KIAA1644 (KIAA1644), mRNA",1117,677,2312,241,218,145,602,188,1321,2195,13,2587,655,809,3523,1942,28,326,308,2951,3536,180,1567,1704
"gi|49355806|ref|NM_032287.2| Homo sapiens leucine zipper, down-regulated in cancer 1-like (LDOC1L), mRNA",114,10,451,70,156,1273,2902,1261,431,808,105,288,211,1612,1157,25,4880,753,273,1894,1141,1073,308,459
"gi|257196269|ref|NR_028409.1| Homo sapiens long intergenic non-protein coding RNA 207 (LINC00207), transcript variant 1, non-coding RNA",36,125,119,28,154,289,530,106,42,201,210,79,346,102,34,159,381,2,88,107,139,214,95,107
"gi|257196270|ref|NR_028410.1| Homo sapiens long intergenic non-protein coding RNA 207 (LINC00207), transcript variant 2, non-coding RNA",32,10,68,396,53,48,13,80,178,315,78,51,19,13,224,16,153,76,427,57,94,533,296,220
"gi|257196271|ref|NR_028411.1| Homo sapiens long intergenic non-protein coding RNA 207 (LINC00207), transcript variant 3, non-coding RNA",100,72,20,487,156,4,189,110,78,1,283,32,321,105,174,6,97,99,183,3,123,98,119,272
"gi|343403774|ref|NR_044991.1| Homo sapiens long intergenic non-protein coding RNA 229 (LINC00229), non-coding RNA",32,227,123,164,744,367,19,17,109,15,46,21,292,14,293,193,26,126,2,46,98,39,67,92
"gi|311078512|ref|NM_001017528.2| Homo sapiens proline rich 5 (renal) (PRR5), transcript variant 3, mRNA",70,1455,1,973,494,422,89,761,1487,395,4622,8288,80,205,452,389,201,426,652,221,38,250,141,537
"gi|311078513|ref|NM_001017529.2| Homo sapiens proline rich 5 (renal) (PRR5), transcript variant 5, mRNA",189,176,84,313,12,25,6,15,134,130,12,22,187,134,278,826,193,416,212,26,605,311,162,442
"gi|311078515|ref|NM_001198721.1| Homo sapiens proline rich 5 (renal) (PRR5), transcript variant 6, mRNA",10,1,926,347,593,159,152,346,513,998,81,108,623,346,803,80,91,536,143,104,219,458,2026,404
"gi|66346651|ref|NM_015366.3| Homo sapiens proline rich 5 (renal) (PRR5), transcript variant 2, mRNA",16,642,47,176,504,420,829,321,217,1319,152,375,285,637,302,123,118,1328,24,818,811,66,1446,142
"gi|66346657|ref|NM_001017530.1| Homo sapiens proline rich 5 (renal) (PRR5), transcript variant 4, mRNA",1,838,89,440,291,42,608,272,42,271,167,1675,137,40,88,705,424,604,235,419,675,413,696,109
"gi|311078514|ref|NM_181333.3| Homo sapiens proline rich 5 (renal) (PRR5), transcript variant 1, mRNA",115,26,545,257,1055,734,268,279,47,343,2,60,222,571,497,101,39,1106,163,26,881,405,367,1272
"gi|226423857|ref|NM_181334.4| Homo sapiens PRR5-ARHGAP8 readthrough (PRR5-ARHGAP8), mRNA",15,95,342,1297,111,394,422,351,179,277,753,332,983,709,522,112,814,151,235,1724,39,135,41,28
"gi|66346661|ref|NM_001017526.1| Homo sapiens Rho GTPase activating protein 8 (ARHGAP8), transcript variant 1, mRNA",131,903,335,236,667,129,372,137,110,80,382,705,14,246,163,1380,243,300,453,409,504,173,435,813
"gi|66346659|ref|NM_181335.2| Homo sapiens Rho GTPase activating protein 8 (ARHGAP8), transcript variant 2, mRNA",143,631,47,149,37,80,165,140,466,969,386,302,9,175,194,265,44,356,65,154,264,278,487,83
"gi|311213851|ref|NM_001198726.1| Homo sapiens Rho GTPase activating protein 8 (ARHGAP8), transcript variant 3, mRNA",326,504,226,257,944,189,115,507,450,236,817,591,568,1073,359,405,698,3,2,216,148,137,998,591
"gi|334883186|ref|NM_001135862.2| Homo sapiens PHD finger protein 21B (PHF21B), transcript variant 2, mRNA",1615,374,323,435,174,232,957,951,121,438,56,1479,593,2151,136,269,1319,72,460,345,542,110,1350,1093
"gi|334883184|ref|NM_138415.4| Homo sapiens PHD finger protein 21B (PHF21B), transcript variant 1, mRNA",62,430,3,134,132,953,33,914,43,874,185,137,2142,657,1231,2688,400,129,219,758,340,1376,103,543
"gi|334883187|ref|NM_001242450.1| Homo sapiens PHD finger protein 21B (PHF21B), transcript variant 3, mRNA",481,2660,1098,19,55,637,439,1419,267,174,1021,89,1637,71,511,45,290,761,116,266,1129,720,70,236
"gi|337299692|ref|NR_038956.1| Homo sapiens uncharacterized LOC100506714 (LOC100506714), transcript variant 1, non-coding RNA",3,637,1331,175,663,163,955,7,258,158,315,690,533,877,58,270,192,267,27,19,415,25,337,88
"gi|337299693|ref|NR_038957.1| Homo sapiens uncharacterized LOC100506714 (LOC100506714), transcript variant 2, non-coding RNA",26,164,63,437,102,943,105,147,772,190,137,219,447,157,22,230,206,278,181,100,345,407,186,219
"gi|82659110|ref|NM_007172.3| Homo sapiens nucleoporin 50kDa (NUP50), transcript variant 2, mRNA",456,1523,286,1101,552,226,934,2837,685,307,2981,1034,2166,1158,632,1603,191,757,1367,320,1275,1737,324,654
"gi|82659111|ref|NM_153645.2| Homo sapiens nucleoporin 50kDa (NUP50), transcript variant 3, mRNA",908,1017,167,122,1087,4013,782,122,171,3033,2144,517,1057,998,718,396,836,356,567,3468,23,622,4,31
"gi|57863294|ref|NM_001009880.1| Homo sapiens KIAA0930 (KIAA0930), transcript variant 2, mRNA",288,340,146,504,434,273,1148,931,175,828,533,493,204,5005,454,132,47,126,1353,1511,512,137,699,409
"gi|57863292|ref|NM_015264.1| Homo sapiens KIAA0930 (KIAA0930), transcript variant 1, mRNA",168,1174,729,50,246,375,75,646,605,223,285,690,366,4684,1046,1325,730,346,1124,2165,4722,1121,5452,2785
"gi|269847272|ref|NR_031651.1| Homo sapiens microRNA 1249 (MIR1249), microRNA",15,4,6,10,13,14,9,6,12,47,1,13,2,21,10,10,18,2,5,9,2,46,3,1
"gi|266456142|ref|NM_006953.3| Homo sapiens uroplakin 3A (UPK3A), transcript variant 1, mRNA",285,70,90,74,69,74,320,85,61,199,88,130,70,327,351,8,18,27,386,103,321,2,248,15
"gi|266456216|ref|NM_001167574.1| Homo sapiens uroplakin 3A (UPK3A), transcript variant 2, mRNA",116,209,114,86,96,171,166,382,76,80,44,840,70,12,171,440,152,26,44,18,481,6,33,30
"gi|157388970|ref|NM_001104595.1| Homo sapiens family with sequence similarity 118, member A (FAM118A), transcript variant 1, mRNA",734,11,38,78,127,806,864,53,120,661,110,154,611,218,508,72,1790,139,2770,349,1108,292,922,83
"gi|157388972|ref|NM_017911.2| Homo sapiens family with sequence similarity 118, member A (FAM118A), transcript variant 2, mRNA",375,217,440,356,1110,4277,954,90,854,996,1779,301,208,884,164,532,726,961,48,302,122,4,115,902
"gi|71565159|ref|NM_148674.3| Homo sapiens structural maintenance of chromosomes 1B (SMC1B), mRNA",156,546,1645,523,848,724,170,520,344,4430,220,117,97,737,711,642,1349,194,366,1231,433,707,2644,552
"gi|418203921|ref|NM_015653.4| Homo sapiens RIB43A domain with coiled-coils 2 (RIBC2), mRNA",980,636,407,146,133,338,233,247,282,59,22,330,44,157,351,74,32,355,385,65,25,33,549,22
"gi|34734065|ref|NM_006486.2| Homo sapiens fibulin 1 (FBLN1), transcript variant D, mRNA",48,351,385,509,485,339,320,382,185,364,89,2,330,176,108,674,169,702,854,1496,301,1412,291,133
"gi|154091330|ref|NM_006485.3| Homo sapiens fibulin 1 (FBLN1), transcript variant B, mRNA",105,822,179,297,642,177,285,520,411,73,187,916,191,1459,515,189,128,528,65,238,232,740,575,303
"gi|318037493|ref|NM_001996.3| Homo sapiens fibulin 1 (FBLN1), transcript variant C, mRNA",44,34,144,47,30,3,82,82,96,5,31,223,673,1731,39,14,530,218,55,176,410,93,49,1
"gi|34734067|ref|NM_006487.2| Homo sapiens fibulin 1 (FBLN1), transcript variant A, mRNA",528,310,702,1154,714,218,428,71,1410,68,22,134,437,71,35,53,701,555,781,31,1715,651,644,436
"gi|266453258|ref|NM_013236.3| Homo sapiens ataxin 10 (ATXN10), transcript variant 1, mRNA",394,237,547,811,166,334,1269,2233,1187,310,1851,970,259,165,1287,335,205,390,1610,1549,354,525,352,3334
"gi|266453277|ref|NM_001167621.1| Homo sapiens ataxin 10 (ATXN10), transcript variant 2, mRNA",1512,499,351,777,212,2952,542,630,145,2045,519,1643,694,713,2337,884,2392,2105,491,1045,175,565,166,970
"gi|338221739|ref|NR_039919.1| Homo sapiens microRNA 4762 (MIR4762), microRNA",24,27,1,12,24,2,22,24,1,48,29,38,24,22,55,4,1,4,19,4,47,1,5,22
"gi|208973259|ref|NM_058238.2| Homo sapiens wingless-type MMTV integration site family, member 7B (WNT7B), mRNA",586,18,652,95,1052,2335,76,339,50,155,854,233,2453,142,690,932,580,7,908,1592,830,446,215,825
"gi|224549034|ref|NR_027240.1| Homo sapiens dynein heavy chain -like pseudogene (LOC730668), non-coding RNA",5,571,555,515,1652,7,337,1433,980,76,1568,363,448,21,499,774,314,1453,234,663,596,674,2286,904
"gi|224451006|ref|NR_027036.1| Homo sapiens long intergenic non-protein coding RNA 899 (LINC00899), non-coding RNA",330,1259,32,428,233,185,157,665,33,156,23,83,354,218,23,86,359,1586,165,50,78,91,1006,880
"gi|90855781|ref|NM_018280.2| Homo sapiens chromosome 22 open reading frame 26 (C22orf26), mRNA",301,111,311,59,3,54,360,3,617,284,45,3,198,306,48,312,128,83,15,42,161,1039,706,692
