"Data"	"t_value"	"FDR"	"pvalue"
gi|522019952|ref|NM_032311.4| Homo sapiens polymerase (DNA-directed), delta interacting protein 3 (POLDIP3), transcript variant 1, mRNA	c(t = 0.291679110902161)	0.949312629310078	0.773430636605999
gi|261862278|ref|NR_029422.1| Homo sapiens RNA, U12 small nuclear (RNU12), small nuclear RNA	c(t = -0.501886091751945)	0.919345734031624	0.620778552740235
gi|284448547|ref|NM_001129819.2| Homo sapiens cytochrome b5 reductase 3 (CYB5R3), transcript variant 3, mRNA	c(t = 0.180322085561974)	0.958322479179748	0.858624291264889
gi|284448550|ref|NM_001171660.1| Homo sapiens cytochrome b5 reductase 3 (CYB5R3), transcript variant 5, mRNA	c(t = 3.86442223178778)	0.0881102727232917	0.0010478621410426
gi|55956926|ref|NM_017436.4| Homo sapiens alpha 1,4-galactosyltransferase (A4GALT), mRNA	c(t = 1.92583068207724)	0.457029343870522	0.0682779627123912
gi|214829672|ref|NM_014570.4| Homo sapiens ADP-ribosylation factor GTPase activating protein 3 (ARFGAP3), transcript variant 1, mRNA	c(t = 1.27951667406923)	0.675303438915537	0.214312495732964
gi|296841094|ref|NM_001184971.1| Homo sapiens protein kinase C and casein kinase substrate in neurons 2 (PACSIN2), transcript variant 3, mRNA	c(t = -0.32291045216713)	0.946426178947452	0.749824570287032
gi|239787895|ref|NM_012263.4| Homo sapiens tubulin tyrosine ligase-like family, member 1 (TTLL1), transcript variant 1, mRNA	c(t = -0.454753189596908)	0.932429456938785	0.653742688283947
gi|113722117|ref|NM_014507.3| Homo sapiens malonyl CoA:ACP acyltransferase (mitochondrial) (MCAT), transcript variant 2, mRNA	c(t = -1.60455991827688)	0.577549959964541	0.126433879151607
gi|113722114|ref|NM_173467.4| Homo sapiens malonyl CoA:ACP acyltransferase (mitochondrial) (MCAT), transcript variant 1, mRNA	c(t = 0.0969061107354072)	0.972026388883701	0.923725771924284
gi|375065824|ref|NM_001256530.1| Homo sapiens translocator protein (18kDa) (TSPO), transcript variant 3, mRNA	c(t = 2.44007926081171)	0.308751717172619	0.0239882286074699
gi|296010883|ref|NM_015140.3| Homo sapiens tubulin tyrosine ligase-like family, member 12 (TTLL12), mRNA	c(t = 0.0566891025363554)	0.980304989304017	0.95534970345502
gi|113204626|ref|NM_001044370.1| Homo sapiens metallophosphoesterase domain containing 1 (MPPED1), mRNA	c(t = -0.148630521640535)	0.964711220013605	0.883614655108784
gi|300116252|ref|NM_198856.2| Homo sapiens EF-hand calcium binding domain 6 (EFCAB6), transcript variant 2, mRNA	c(t = -1.21627636949216)	0.707909187775293	0.236796243196289
gi|90970329|ref|NM_014351.3| Homo sapiens sulfotransferase family 4A, member 1 (SULT4A1), mRNA	c(t = 1.71936483473521)	0.518764930367534	0.0999372019972482
gi|295148043|ref|NM_001177675.1| Homo sapiens patatin-like phospholipase domain containing 5 (PNPLA5), transcript variant 2, mRNA	c(t = 2.22215331219214)	0.367589300775677	0.0379254011648925
gi|295148042|ref|NM_138814.3| Homo sapiens patatin-like phospholipase domain containing 5 (PNPLA5), transcript variant 1, mRNA	c(t = -2.1769341787104)	0.367589300775677	0.0414038591826243
gi|17196625|ref|NM_025225.2| Homo sapiens patatin-like phospholipase domain containing 3 (PNPLA3), mRNA	c(t = 1.48042997925956)	0.639692449152268	0.153481375716043
gi|225543165|ref|NM_015380.4| Homo sapiens sorting and assembly machinery component 50 homolog (S. cerevisiae) (SAMM50), mRNA	c(t = 1.81917815071453)	0.486430081585105	0.0842985528247379
gi|343432580|ref|NM_001003828.2| Homo sapiens parvin, beta (PARVB), transcript variant 1, mRNA	c(t = 0.41108406407115)	0.944114518505574	0.685341220160949
gi|343432583|ref|NM_001243385.1| Homo sapiens parvin, beta (PARVB), transcript variant 3, mRNA	c(t = 2.974987245779)	0.201424731599291	0.00740791482239076
gi|469663642|ref|NM_001137605.2| Homo sapiens parvin, gamma (PARVG), transcript variant 2, mRNA	c(t = 0.623555317075821)	0.904317699892357	0.540056629883176
gi|49355806|ref|NM_032287.2| Homo sapiens leucine zipper, down-regulated in cancer 1-like (LDOC1L), mRNA	c(t = -1.33911625595987)	0.671365259609464	0.19446317955437
gi|257196270|ref|NR_028410.1| Homo sapiens long intergenic non-protein coding RNA 207 (LINC00207), transcript variant 2, non-coding RNA	c(t = -0.914225681129692)	0.826812126878183	0.370689850229098
gi|343403774|ref|NR_044991.1| Homo sapiens long intergenic non-protein coding RNA 229 (LINC00229), non-coding RNA	c(t = 0.337440070932246)	0.946426178947452	0.738998452777629
gi|66346651|ref|NM_015366.3| Homo sapiens proline rich 5 (renal) (PRR5), transcript variant 2, mRNA	c(t = -0.220137000670142)	0.957284906359779	0.827795601939053
gi|226423857|ref|NM_181334.4| Homo sapiens PRR5-ARHGAP8 readthrough (PRR5-ARHGAP8), mRNA	c(t = 0.180720087968866)	0.958322479179748	0.85830315011667
gi|66346661|ref|NM_001017526.1| Homo sapiens Rho GTPase activating protein 8 (ARHGAP8), transcript variant 1, mRNA	c(t = -0.309577662300517)	0.946426178947452	0.760056286826499
gi|66346659|ref|NM_181335.2| Homo sapiens Rho GTPase activating protein 8 (ARHGAP8), transcript variant 2, mRNA	c(t = 0.740650351427014)	0.883629920587992	0.466770922221727
gi|334883186|ref|NM_001135862.2| Homo sapiens PHD finger protein 21B (PHF21B), transcript variant 2, mRNA	c(t = -0.341187984943925)	0.946426178947452	0.736215060559172
gi|334883184|ref|NM_138415.4| Homo sapiens PHD finger protein 21B (PHF21B), transcript variant 1, mRNA	c(t = -2.54174844037675)	0.288643163579522	0.0202002631446195
gi|334883187|ref|NM_001242450.1| Homo sapiens PHD finger protein 21B (PHF21B), transcript variant 3, mRNA	c(t = 0.309950844575111)	0.946426178947452	0.759646092660264
gi|337299693|ref|NR_038957.1| Homo sapiens uncharacterized LOC100506714 (LOC100506714), transcript variant 2, non-coding RNA	c(t = -0.288705649251333)	0.949312629310078	0.775619480407379
gi|82659110|ref|NM_007172.3| Homo sapiens nucleoporin 50kDa (NUP50), transcript variant 2, mRNA	c(t = -0.190513681455914)	0.958322479179748	0.850671321439741
gi|57863294|ref|NM_001009880.1| Homo sapiens KIAA0930 (KIAA0930), transcript variant 2, mRNA	c(t = 0.110484236209544)	0.972026388883701	0.91339516713067
gi|57863292|ref|NM_015264.1| Homo sapiens KIAA0930 (KIAA0930), transcript variant 1, mRNA	c(t = -4.03128624370892)	0.063916366975405	0.000559687977017556
gi|269847272|ref|NR_031651.1| Homo sapiens microRNA 1249 (MIR1249), microRNA	c(t = 0.901076719370451)	0.836138512909044	0.377799888494804
gi|266456216|ref|NM_001167574.1| Homo sapiens uroplakin 3A (UPK3A), transcript variant 2, mRNA	c(t = 2.01633912419474)	0.442844716053098	0.0590223125625664
gi|157388970|ref|NM_001104595.1| Homo sapiens family with sequence similarity 118, member A (FAM118A), transcript variant 1, mRNA	c(t = -1.98305252051358)	0.442844716053098	0.0602720349479813
gi|71565159|ref|NM_148674.3| Homo sapiens structural maintenance of chromosomes 1B (SMC1B), mRNA	c(t = -0.569389203938628)	0.914839559570677	0.575064245703131
gi|418203921|ref|NM_015653.4| Homo sapiens RIB43A domain with coiled-coils 2 (RIBC2), mRNA	c(t = 1.79887368695669)	0.486430081585105	0.0860410477059467
gi|154091330|ref|NM_006485.3| Homo sapiens fibulin 1 (FBLN1), transcript variant B, mRNA	c(t = -0.257868134798515)	0.952578015344774	0.798908334469412
gi|318037493|ref|NM_001996.3| Homo sapiens fibulin 1 (FBLN1), transcript variant C, mRNA	c(t = -1.370371832243)	0.667015669147561	0.186904565785656
gi|266453258|ref|NM_013236.3| Homo sapiens ataxin 10 (ATXN10), transcript variant 1, mRNA	c(t = 0.317141081207907)	0.946426178947452	0.754152791663133
gi|266453277|ref|NM_001167621.1| Homo sapiens ataxin 10 (ATXN10), transcript variant 2, mRNA	c(t = -0.368217416077357)	0.946426178947452	0.716241263413648
gi|224451006|ref|NR_027036.1| Homo sapiens long intergenic non-protein coding RNA 899 (LINC00899), non-coding RNA	c(t = -0.505675483161939)	0.919345734031624	0.61812890433012
gi|224451004|ref|NR_027034.1| Homo sapiens uncharacterized LOC150381 (LOC150381), non-coding RNA	c(t = 1.42345462876975)	0.655086331980207	0.168647444485272
gi|224450999|ref|NR_027033.1| Homo sapiens MIRLET7B host gene (non-protein coding) (MIRLET7BHG), non-coding RNA	c(t = 1.82767130500849)	0.486430081585105	0.0820699091653311
gi|312147421|ref|NR_037413.1| Homo sapiens microRNA 3619 (MIR3619), microRNA	c(t = 0.532256639759724)	0.914839559570677	0.60008013522529
gi|262205593|ref|NR_029478.1| Homo sapiens microRNA let-7a-3 (MIRLET7A3), microRNA	c(t = -0.638910611803427)	0.898413397177349	0.530227524783018
gi|61744436|ref|NM_005036.4| Homo sapiens peroxisome proliferator-activated receptor alpha (PPARA), transcript variant 5, mRNA	c(t = -0.74530115659005)	0.883629920587992	0.464207858401553
gi|61744437|ref|NM_001001928.2| Homo sapiens peroxisome proliferator-activated receptor alpha (PPARA), transcript variant 3, mRNA	c(t = -0.884746612747949)	0.838541263443464	0.388253331687788
gi|57232757|ref|NM_207327.4| Homo sapiens cysteine-rich, DPF motif domain containing 1 (CDPF1), mRNA	c(t = -0.288687034263146)	0.949312629310078	0.775534902358639
gi|5174632|ref|NM_006071.1| Homo sapiens polycystin (PKD) family receptor for egg jelly (PKDREJ), mRNA	c(t = -0.320541045868014)	0.946426178947452	0.752167403938906
gi|193211422|ref|NR_024009.1| Homo sapiens GTSE1 antisense RNA 1 (head to head) (GTSE1-AS1), non-coding RNA	c(t = -0.618912765096186)	0.904840502976017	0.543338303509221
gi|83281442|ref|NM_018006.4| Homo sapiens tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase (TRMU), transcript variant 1, mRNA	c(t = -2.23458726933442)	0.367589300775677	0.0359960498079946
gi|156071516|ref|NM_022766.5| Homo sapiens ceramide kinase (CERK), mRNA	c(t = -0.757781763832373)	0.883629920587992	0.456639814025123
gi|304307757|ref|NM_014346.2| Homo sapiens TBC1 domain family, member 22A (TBC1D22A), mRNA	c(t = 0.377227250420763)	0.946426178947452	0.710510647073157
gi|301171837|ref|NR_036172.1| Homo sapiens microRNA 3201 (MIR3201), microRNA	c(t = -0.210553209446986)	0.957284906359779	0.835214085164564
gi|336594671|ref|NR_038917.1| Homo sapiens uncharacterized LOC284933 (LOC284933), non-coding RNA	c(t = -0.526372859018991)	0.914839559570677	0.605246752548125
gi|337756497|ref|NR_039761.1| Homo sapiens microRNA 4535 (MIR4535), microRNA	c(t = 0.453336113907757)	0.932429456938785	0.65482348902356
gi|224177498|ref|NR_026993.1| Homo sapiens uncharacterized protein BC001742 (LOC90834), non-coding RNA	c(t = -0.993391563506282)	0.785502469543599	0.331354899440218
gi|153791892|ref|NM_014838.2| Homo sapiens zinc finger, BED-type containing 4 (ZBED4), mRNA	c(t = 1.32696713229405)	0.671365259609464	0.19870530450788
gi|57165413|ref|NM_024105.3| Homo sapiens ALG12, alpha-1,6-mannosyltransferase (ALG12), mRNA	c(t = -0.375518993530591)	0.946426178947452	0.710917218218774
gi|205360957|ref|NM_024324.3| Homo sapiens cysteine-rich with EGF-like domains 2 (CRELD2), transcript variant 2, mRNA	c(t = 1.29551586928191)	0.675303438915537	0.209071142816319
gi|193290181|ref|NM_001001694.2| Homo sapiens interleukin 17 receptor E-like (IL17REL), mRNA	c(t = 0.602332585325028)	0.910737813255837	0.553438657244098
gi|255759905|ref|NM_001164104.1| Homo sapiens Mov10l1, Moloney leukemia virus 10-like 1, homolog (mouse) (MOV10L1), transcript variant 2, mRNA	c(t = -0.00125233247827394)	0.999015505501605	0.999015505501605
gi|255759909|ref|NM_001164106.1| Homo sapiens Mov10l1, Moloney leukemia virus 10-like 1, homolog (mouse) (MOV10L1), transcript variant 4, mRNA	c(t = 0.211979370662027)	0.957284906359779	0.834333080598616
gi|56788363|ref|NM_020461.3| Homo sapiens tubulin, gamma complex associated protein 6 (TUBGCP6), mRNA	c(t = -0.674416886305108)	0.898413397177349	0.507172657262864
gi|226529805|ref|NM_001159286.1| Homo sapiens histone deacetylase 10 (HDAC10), transcript variant 2, mRNA	c(t = 0.473507710992184)	0.932429456938785	0.640519256429299
gi|342307103|ref|NM_012401.3| Homo sapiens plexin B2 (PLXNB2), mRNA	c(t = 0.774687467075208)	0.882844642910883	0.446833803504808
gi|259089417|ref|NM_001001794.3| Homo sapiens DENN/MADD domain containing 6B (DENND6B), mRNA	c(t = 0.394172455388864)	0.946426178947452	0.697264393865498
gi|339276038|ref|NM_001242898.1| Homo sapiens protein phosphatase 6, regulatory subunit 2 (PPP6R2), transcript variant 1, mRNA	c(t = 0.107152212095718)	0.972026388883701	0.915658936225886
gi|339276043|ref|NM_001242900.1| Homo sapiens protein phosphatase 6, regulatory subunit 2 (PPP6R2), transcript variant 4, mRNA	c(t = -2.40879140846052)	0.308751717172619	0.0249259968055112
gi|239735518|ref|NM_002972.2| Homo sapiens SET binding factor 1 (SBF1), mRNA	c(t = -0.539716495759594)	0.914839559570677	0.594890849634628
gi|359718924|ref|NM_024866.5| Homo sapiens adrenomedullin 2 (ADM2), transcript variant 1, mRNA	c(t = 0.195670639088984)	0.958322479179748	0.846698444230257
gi|50409862|ref|NM_017584.5| Homo sapiens myo-inositol oxygenase (MIOX), mRNA	c(t = -0.855107765494192)	0.857657591595257	0.407075880585922
gi|148368986|ref|NM_014551.4| Homo sapiens non-SMC condensin II complex, subunit H2 (NCAPH2), transcript variant 1, mRNA	c(t = -0.351980483698836)	0.946426178947452	0.728267468225912
gi|281182715|ref|NM_001169109.1| Homo sapiens SCO2 cytochrome c oxidase assembly protein (SCO2), transcript variant 2, mRNA	c(t = -2.20160972915311)	0.367589300775677	0.0394405804667676
gi|153791312|ref|NM_005138.2| Homo sapiens SCO2 cytochrome c oxidase assembly protein (SCO2), transcript variant 1, mRNA	c(t = -0.668264823053848)	0.898413397177349	0.511545076214148
gi|281182726|ref|NM_001169111.1| Homo sapiens SCO2 cytochrome c oxidase assembly protein (SCO2), transcript variant 4, mRNA	c(t = -0.657621182831359)	0.898413397177349	0.518500852524271
gi|384229046|ref|NM_001953.4| Homo sapiens thymidine phosphorylase (TYMP), transcript variant 2, mRNA	c(t = 0.155345208470275)	0.962015799031246	0.878400104735522
gi|384229050|ref|NM_001257989.1| Homo sapiens thymidine phosphorylase (TYMP), transcript variant 5, mRNA	c(t = -0.591831769189403)	0.914312198528565	0.560035897521924
gi|384229045|ref|NM_001113755.2| Homo sapiens thymidine phosphorylase (TYMP), transcript variant 1, mRNA	c(t = 1.33884880733736)	0.671365259609464	0.194797185466336
gi|384229048|ref|NM_001257988.1| Homo sapiens thymidine phosphorylase (TYMP), transcript variant 4, mRNA	c(t = 1.38565567971639)	0.655778341498838	0.182607278981288
gi|384229047|ref|NM_001113756.2| Homo sapiens thymidine phosphorylase (TYMP), transcript variant 3, mRNA	c(t = -0.208289968888861)	0.957284906359779	0.836923797826806
gi|226693322|ref|NM_001014440.3| Homo sapiens outer dense fiber of sperm tails 3B (ODF3B), mRNA	c(t = 0.70243934783533)	0.892099715313907	0.490020183575355
gi|206597555|ref|NM_138433.3| Homo sapiens kelch domain containing 7B (KLHDC7B), mRNA	c(t = 0.459167296639826)	0.932429456938785	0.651505858939045
gi|178557812|ref|NM_001123225.1| Homo sapiens synaptonemal complex central element protein 3 (SYCE3), mRNA	c(t = -0.883624799058444)	0.838541263443464	0.38719964738068
gi|311213902|ref|NR_027928.2| Homo sapiens CHKB-CPT1B readthrough (NMD candidate) (CHKB-CPT1B), non-coding RNA	c(t = -1.27315952742497)	0.6819908873864	0.219765890156038
gi|223468669|ref|NM_001145134.1| Homo sapiens carnitine palmitoyltransferase 1B (muscle) (CPT1B), transcript variant 5, mRNA	c(t = 0.350453543270609)	0.946426178947452	0.729376472497625
gi|223468673|ref|NM_001145136.1| Homo sapiens carnitine palmitoyltransferase 1B (muscle) (CPT1B), transcript variant 7, mRNA	c(t = 1.23857049965899)	0.697896698308752	0.228558113106369
gi|223468668|ref|NM_152245.2| Homo sapiens carnitine palmitoyltransferase 1B (muscle) (CPT1B), transcript variant 2, mRNA	c(t = -1.76303790192114)	0.506585288196742	0.0918556436288455
gi|311213910|ref|NM_152246.2| Homo sapiens carnitine palmitoyltransferase 1B (muscle) (CPT1B), transcript variant 3, mRNA	c(t = -1.38003405643806)	0.655714589884856	0.181441164976895
gi|178057352|ref|NR_021492.1| Homo sapiens CHKB antisense RNA 1 (head to head) (CHKB-AS1), non-coding RNA	c(t = 1.08240626419748)	0.75538792850396	0.29092884637294
gi|313569796|ref|NM_001085427.2| Homo sapiens arylsulfatase A (ARSA), transcript variant 4, mRNA	c(t = 0.246367329893894)	0.953257270807264	0.808014919563426
gi|313569798|ref|NM_001085428.2| Homo sapiens arylsulfatase A (ARSA), transcript variant 5, mRNA	c(t = -1.17896658324548)	0.728098883176249	0.252844216838472
gi|380748962|ref|NM_033517.1| Homo sapiens SH3 and multiple ankyrin repeat domains 3 (SHANK3), mRNA	c(t = -0.203065142624196)	0.957284906359779	0.841427010816213
gi|224028286|ref|NR_026981.1| Homo sapiens ribosomal protein L23a pseudogene 82 (RPL23AP82), transcript variant 1, non-coding RNA	c(t = -0.997407449841214)	0.785502469543599	0.332667685379085
gi|51317348|ref|NM_001003789.1| Homo sapiens RAB, member of RAS oncogene family-like 2B (RABL2B), transcript variant 1, mRNA	c(t = -1.76300285041387)	0.506585288196742	0.0949292921839779
gi|195963428|ref|NM_001130923.1| Homo sapiens RAB, member of RAS oncogene family-like 2B (RABL2B), transcript variant 7, mRNA	c(t = 0.445811054538376)	0.935543170433168	0.66028703622516
gi|195963422|ref|NM_001130920.1| Homo sapiens RAB, member of RAS oncogene family-like 2B (RABL2B), transcript variant 4, mRNA	c(t = -0.52411295149894)	0.914839559570677	0.605620584094073
gi|195963424|ref|NM_001130921.1| Homo sapiens RAB, member of RAS oncogene family-like 2B (RABL2B), transcript variant 5, mRNA	c(t = 2.21516614080868)	0.367589300775677	0.0382018718019781
gi|224028287|ref|NR_026982.1| Homo sapiens ribosomal protein L23a pseudogene 82 (RPL23AP82), transcript variant 2, non-coding RNA	c(t = 1.23021053100461)	0.704604451456745	0.231988856171398
gi|300869637|ref|NM_001193289.1| Homo sapiens APOBEC3A and APOBEC3B deletion hybrid (APOBEC3A_B), mRNA	c(t = -1.13423657890017)	0.736752157025957	0.271312798231709
"Data"	"w_value"	"FDR"	"pvalue"
gi|424037187|ref|NR_073460.1| Homo sapiens ribosome biogenesis protein BMS1 homolog pseudogene (LOC101101776), non-coding RNA	c(W = 88)	0.766414052256873	0.37768531105454
gi|51093856|ref|NM_014406.4| Homo sapiens chaperonin containing TCP1, subunit 8 (theta)-like 2 (CCT8L2), mRNA	c(W = 53)	0.737926297453815	0.291342659225281
gi|103471990|ref|NM_175878.3| Homo sapiens XK, Kell blood group complex subunit-related family, member 3 (XKR3), mRNA	c(W = 85)	0.813980528034301	0.477575258232143
gi|151301122|ref|NR_003607.1| Homo sapiens heat shock transcription factor, Y-linked 1 pseudogene 1 (HSFY1P1), non-coding RNA	c(W = 65)	0.883034540167061	0.712535075639127
gi|251823729|ref|NM_001163079.1| Homo sapiens cat eye syndrome chromosome region, candidate 6 (CECR6), transcript variant 2, mRNA	c(W = 69)	0.935935925190841	0.88738593483512
gi|51093854|ref|NM_017829.5| Homo sapiens cat eye syndrome chromosome region, candidate 5 (CECR5), transcript variant 1, mRNA	c(W = 56)	0.766414052256873	0.37768531105454
gi|213512664|ref|NR_024483.1| Homo sapiens CECR5 antisense RNA 1 (CECR5-AS1), transcript variant 1, non-coding RNA	c(W = 50)	0.692634333690881	0.218920801906399
gi|13899341|ref|NM_031481.1| Homo sapiens solute carrier family 25 (glutamate carrier), member 18 (SLC25A18), mRNA	c(W = 29)	0.199838569471091	0.0120939768267807
gi|87159817|ref|NM_001039367.1| Homo sapiens ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E1 (ATP6V1E1), transcript variant 3, mRNA	c(W = 95)	0.672935448758337	0.197808114620606
gi|398775908|ref|NM_001270734.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 10, mRNA	c(W = 60)	0.813980528034301	0.513722581093694
gi|398775598|ref|NM_001270732.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 8, mRNA	c(W = 73)	0.988800467577006	0.977402191293698
gi|398774790|ref|NM_001270727.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 3, mRNA	c(W = 62)	0.838880651686139	0.589875732021377
gi|398776358|ref|NR_073068.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 12, non-coding RNA	c(W = 65)	0.883034540167061	0.712535075639127
gi|398774358|ref|NM_001270733.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 9, mRNA	c(W = 72)	1	1
gi|347300409|ref|NM_001244567.1| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 4, mRNA	c(W = 64)	0.874882924570341	0.670659532955939
gi|347300417|ref|NM_001244570.1| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 6, mRNA	c(W = 65)	0.883034540167061	0.712535075639127
gi|347300411|ref|NM_001196.3| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 2, mRNA	c(W = 76)	0.925519267754027	0.842835990231333
gi|347300422|ref|NM_001244572.1| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 7, mRNA	c(W = 38)	0.391239568311502	0.0518646113611789
gi|212286153|ref|NR_024417.1| Homo sapiens uncharacterized LOC100192420 (FLJ41941), non-coding RNA	c(W = 37)	0.391239568311502	0.0449019952990878
gi|313482831|ref|NM_017929.5| Homo sapiens peroxisomal biogenesis factor 26 (PEX26), transcript variant 1, mRNA	c(W = 76)	0.925519267754027	0.842835990231333
gi|301171365|ref|NM_018943.2| Homo sapiens tubulin, alpha 8 (TUBA8), transcript variant 1, mRNA	c(W = 85)	0.813980528034301	0.477575258232143
gi|189011563|ref|NM_005675.4| Homo sapiens DiGeorge syndrome critical region gene 6 (DGCR6), mRNA	c(W = 80)	0.874882924570341	0.670659532955939
gi|221139719|ref|NR_026651.1| Homo sapiens DiGeorge syndrome critical region gene 10 (non-protein coding) (DGCR10), non-coding RNA	c(W = 84)	0.813980528034301	0.513722581093694
gi|291084734|ref|NM_001173533.1| Homo sapiens DiGeorge syndrome critical region gene 2 (DGCR2), transcript variant 2, mRNA	c(W = 75)	0.935935925190841	0.88738593483512
gi|296278245|ref|NM_001184781.1| Homo sapiens DiGeorge syndrome critical region gene 2 (DGCR2), transcript variant 4, mRNA	c(W = 69)	0.935935925190841	0.88738593483512
gi|123701897|ref|NM_005137.2| Homo sapiens DiGeorge syndrome critical region gene 2 (DGCR2), transcript variant 1, mRNA	c(W = 74)	0.962822246043286	0.932300503373326
gi|205830444|ref|NR_024157.1| Homo sapiens DiGeorge syndrome critical region gene 11 (non-protein coding) (DGCR11), non-coding RNA	c(W = 55)	0.762868340435981	0.347357918699957
gi|4885362|ref|NM_005315.1| Homo sapiens goosecoid homeobox 2 (GSC2), mRNA	c(W = 85)	0.813980528034301	0.477575258232143
gi|374717345|ref|NR_046298.1| Homo sapiens solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1 (SLC25A1), transcript variant 4, non-coding RNA	c(W = 87)	0.807386978010548	0.409510398068751
gi|374713106|ref|NM_005984.3| Homo sapiens solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1 (SLC25A1), transcript variant 1, mRNA	c(W = 64)	0.874882924570341	0.670659532955939
gi|374717339|ref|NR_033687.2| Homo sapiens solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1 (SLC25A1), transcript variant 2, non-coding RNA	c(W = 108)	0.383892433931855	0.0387211388692073
gi|242247000|ref|NM_001835.3| Homo sapiens clathrin, heavy chain-like 1 (CLTCL1), transcript variant 2, mRNA	c(W = 46)	0.564536570577088	0.143167775823584
gi|261278353|ref|NM_173793.4| Homo sapiens chromosome 22 open reading frame 39 (C22orf39), transcript variant 1, mRNA	c(W = 83)	0.831543507555552	0.551167166391288
gi|241982781|ref|NM_005659.6| Homo sapiens ubiquitin fusion degradation 1 like (yeast) (UFD1L), transcript variant 1, mRNA	c(W = 116)	0.183444999007765	0.0100445388505693
gi|195947371|ref|NM_003277.3| Homo sapiens claudin 5 (CLDN5), transcript variant 2, mRNA	c(W = 104)	0.423596784251458	0.0683614406861143
gi|313151231|ref|NM_002688.5| Homo sapiens septin 5 (SEPT5), transcript variant 1, mRNA	c(W = 62)	0.838880651686139	0.589875732021377
gi|5174710|ref|NM_005992.1| Homo sapiens T-box 1 (TBX1), transcript variant B, mRNA	c(W = 81)	0.856920587798784	0.629725504001988
gi|18104951|ref|NM_080647.1| Homo sapiens T-box 1 (TBX1), transcript variant C, mRNA	c(W = 78)	0.897547381506948	0.755284828242158
gi|126157476|ref|NM_024627.5| Homo sapiens chromosome 22 open reading frame 29 (C22orf29), mRNA	c(W = 102)	0.471406265422957	0.0887337860685552
gi|205830449|ref|NM_000754.3| Homo sapiens catechol-O-methyltransferase (COMT), transcript variant 1, mRNA	c(W = 73)	0.988800467577006	0.977402191293698
gi|262205427|ref|NR_029706.1| Homo sapiens microRNA 185 (MIR185), microRNA	c(W = 115)	0.199838569471091	0.0120939768267807
gi|384229063|ref|NM_001257994.1| Homo sapiens tRNA methyltransferase 2 homolog A (S. cerevisiae) (TRMT2A), transcript variant 3, mRNA	c(W = 44)	0.498548198131255	0.113502327528441
gi|297206816|ref|NM_001185024.1| Homo sapiens zinc finger, DHHC-type containing 8 (ZDHHC8), transcript variant 1, mRNA	c(W = 90)	0.757185302209707	0.318585170382182
gi|343780886|ref|NM_001243537.1| Homo sapiens uncharacterized LOC388849 (LOC388849), mRNA	c(W = 102)	0.471406265422957	0.0887337860685552
gi|269847136|ref|NR_031618.1| Homo sapiens microRNA 1286 (MIR1286), microRNA	c(W = 40)	0.423596784251458	0.0683614406861143
gi|335892856|ref|NR_038388.1| Homo sapiens uncharacterized LOC729444 (LOC729444), non-coding RNA	c(W = 89)	0.762868340435981	0.347357918699957
gi|374671820|ref|NM_001256524.1| Homo sapiens zinc finger protein 74 (ZNF74), transcript variant 3, mRNA	c(W = 60)	0.813980528034301	0.513722581093694
gi|374671822|ref|NM_001256525.1| Homo sapiens zinc finger protein 74 (ZNF74), transcript variant 4, mRNA	c(W = 73)	0.988800467577006	0.977402191293698
gi|299758463|ref|NR_033825.1| Homo sapiens kelch-like family member 22 (KLHL22), transcript variant 2, non-coding RNA	c(W = 39)	0.422469392615346	0.0596570612050488
gi|218083806|ref|NR_024592.1| Homo sapiens POM121 transmembrane nucleoporin-like 4 pseudogene (POM121L4P), non-coding RNA	c(W = 31)	0.230503998005577	0.0172711929341355
gi|223468582|ref|NR_026815.1| Homo sapiens transmembrane protein 191A (pseudogene) (TMEM191A), non-coding RNA	c(W = 49)	0.672935448758337	0.197808114620606
gi|348041301|ref|NM_058004.3| Homo sapiens phosphatidylinositol 4-kinase, catalytic, alpha (PI4KA), transcript variant 1, mRNA	c(W = 101)	0.471406265422957	0.100530442770314
gi|155030227|ref|NM_002650.2| Homo sapiens phosphatidylinositol 4-kinase, catalytic, alpha (PI4KA), transcript variant 2, mRNA	c(W = 55)	0.762868340435981	0.347357918699957
gi|73858565|ref|NM_000185.3| Homo sapiens serpin peptidase inhibitor, clade D (heparin cofactor), member 1 (SERPIND1), mRNA	c(W = 83)	0.831543507555552	0.551167166391288
